Profit,Transaction ID,Product ID,Date,Brand,Product Line,Product Class,Size,Customer ID,Address,Postcode,State,Property Value
133.38,258,49,15-06-2017,Trek Bicycles,Road,medium,medium,1777,835 West Hill,2118,NSW,11
471.6,259,87,06-07-2017,Giant Bicycles,Standard,high,medium,142,68063 Blue Bill Park Center,3058,VIC,9
57.73,260,31,28-12-2017,Giant Bicycles,Standard,medium,medium,3393,0 Weeping Birch Plaza,2093,NSW,12
409.86,261,17,09-05-2017,Solex,Standard,high,medium,599,86 Huxley Parkway,3068,VIC,8
25.09,262,91,18-01-2017,Solex,Standard,medium,medium,1258,71 Sundown Circle,4720,QLD,1
693.76,263,53,22-10-2017,OHM Cycles,Standard,medium,medium,3405,80269 Southridge Park,4014,QLD,6
751.02,264,38,30-01-2017,Solex,Standard,medium,medium,3198,05600 Lien Plaza,3796,VIC,8
195.34,265,20,26-06-2017,Trek Bicycles,Standard,medium,small,834,3 Washington Plaza,3199,VIC,7
1660.88,266,44,07-11-2017,WeareA2B,Standard,medium,medium,3467,682 Claremont Circle,4350,QLD,6
198.22,267,69,13-08-2017,Giant Bicycles,Road,medium,medium,3436,34 Calypso Court,2153,NSW,10
1592.19,268,68,27-08-2017,OHM Cycles,Standard,medium,medium,1516,4517 Colorado Place,2210,NSW,10
509.97,269,11,25-01-2017,Giant Bicycles,Standard,high,medium,2833,2038 Esker Road,2650,NSW,4
17.87,270,2,13-02-2017,Solex,Standard,medium,medium,2362,89972 Graedel Point,2176,NSW,9
110.81,271,27,11-07-2017,Trek Bicycles,Standard,medium,medium,2337,2 Straubel Lane,2477,NSW,6
143.36,272,0,30-04-2017,Trek Bicycles,Standard,high,medium,2149,2 Spaight Road,2210,NSW,10
502.47,273,81,19-05-2017,Solex,Standard,medium,medium,2133,32 Spenser Crossing,2880,NSW,1
91.15,274,6,26-05-2017,OHM Cycles,Standard,high,medium,360,708 Russell Parkway,2530,NSW,7
128.46,275,76,03-02-2017,WeareA2B,Standard,low,medium,2969,22239 Waubesa Way,2763,NSW,9
143.82,276,18,28-04-2017,Solex,Standard,medium,medium,1720,644 Karstens Place,3040,VIC,11
459.46,277,18,23-03-2017,Norco Bicycles,Standard,high,medium,2904,25 Schlimgen Terrace,2211,NSW,9
75.14,278,9,03-06-2017,OHM Cycles,Road,medium,medium,754,00 Evergreen Center,3850,VIC,4
448.68,279,35,25-04-2017,Giant Bicycles,Standard,medium,medium,1826,318 Jenifer Alley,2119,NSW,11
834.94,280,93,08-04-2017,WeareA2B,Standard,medium,medium,2487,34797 Londonderry Trail,3806,VIC,7
583.27,281,40,18-02-2017,OHM Cycles,Standard,high,medium,2815,69490 Orin Trail,3029,VIC,5
448.68,282,1,04-05-2017,Giant Bicycles,Standard,medium,medium,541,8304 Derek Park,3130,VIC,10
182.81,283,16,29-03-2017,Norco Bicycles,Standard,high,small,302,0 Orin Place,4506,QLD,7
1660.88,284,44,03-10-2017,WeareA2B,Standard,medium,medium,2024,53358 David Circle,4306,QLD,3
812.44,285,48,27-07-2017,WeareA2B,Standard,medium,medium,142,68063 Blue Bill Park Center,3058,VIC,9
45.96,286,56,07-08-2017,OHM Cycles,Standard,medium,medium,768,06495 Swallow Terrace,2759,NSW,9
1215.34,287,36,07-02-2017,Solex,Standard,low,medium,2147,4559 Sundown Trail,2148,NSW,8
437.46,288,36,20-11-2017,Solex,Standard,low,medium,529,66834 Melby Way,2160,NSW,9
574.62,289,13,23-02-2017,Solex,Standard,medium,medium,825,8640 Village Junction,2066,NSW,12
1295.43,290,55,05-04-2017,Trek Bicycles,Road,medium,large,624,575 Prentice Road,2168,NSW,8
751.02,291,38,07-11-2017,Solex,Standard,medium,medium,2302,4 Delaware Terrace,3804,VIC,8
217.51,292,64,28-10-2017,Giant Bicycles,Standard,high,small,3380,2 Roxbury Pass,3977,VIC,5
91.15,293,0,19-11-2017,OHM Cycles,Standard,high,medium,314,706 Anniversary Alley,3064,VIC,3
737.57,294,79,25-08-2017,Norco Bicycles,Standard,medium,medium,1079,2827 Fallview Lane,2064,NSW,9
509.97,295,11,20-01-2017,Giant Bicycles,Standard,high,medium,1643,78 Bultman Junction,2047,NSW,10
25.09,296,91,14-03-2017,Solex,Standard,medium,medium,1524,0534 Bartelt Trail,2760,NSW,8
143.82,297,18,14-04-2017,Solex,Standard,medium,medium,3205,378 Maple Pass,2153,NSW,10
409.86,298,17,20-11-2017,Solex,Standard,high,medium,2860,221 Autumn Leaf Trail,2564,NSW,7
574.62,299,13,24-05-2017,Solex,Standard,medium,medium,772,50851 Vahlen Avenue,2567,NSW,7
451.65,300,4,25-03-2017,Giant Bicycles,Standard,high,medium,323,82 8th Alley,4210,QLD,9
1055.82,301,78,24-03-2017,Giant Bicycles,Standard,medium,large,2530,2757 Green Ridge Circle,2567,NSW,8
199.1,302,42,17-03-2017,OHM Cycles,Road,medium,small,2426,4 Becker Center,2145,NSW,10
812.44,303,48,18-11-2017,WeareA2B,Standard,medium,medium,1883,57 Marquette Hill,4120,QLD,6
1069.55,304,12,07-04-2017,WeareA2B,Standard,medium,medium,2745,198 Garrison Pass,2767,NSW,8
445.21,305,77,04-01-2017,Norco Bicycles,Road,medium,large,2819,4 American Ash Circle,2211,NSW,10
802.26,306,25,13-12-2017,OHM Cycles,Standard,high,medium,792,4085 Jackson Hill,2830,NSW,7
448.68,307,35,20-04-2017,Giant Bicycles,Standard,medium,medium,923,43455 Carey Center,4131,QLD,4
745.94,308,7,21-07-2017,Trek Bicycles,Road,low,medium,3353,9229 Division Park,2205,NSW,8
1592.19,309,68,27-11-2017,OHM Cycles,Standard,medium,medium,3394,06 Northwestern Center,2019,NSW,10
1010.02,310,75,21-10-2017,Giant Bicycles,Touring,medium,large,3213,7858 Sauthoff Crossing,3079,VIC,11
1660.88,311,77,07-03-2017,WeareA2B,Standard,medium,medium,3260,056 Petterle Drive,4075,QLD,4
448.68,312,1,04-12-2017,Giant Bicycles,Standard,medium,medium,1015,738 Division Street,3024,VIC,8
502.47,313,81,25-01-2017,Solex,Standard,medium,medium,2266,7037 North Park,2484,NSW,6
91.15,314,6,20-08-2017,OHM Cycles,Standard,high,medium,58,18 Elgar Park,2166,NSW,9
1295.43,315,40,18-12-2017,Trek Bicycles,Road,medium,large,3118,81183 Maple Wood Plaza,4152,QLD,8
179.44,316,62,01-08-2017,Solex,Standard,medium,medium,1414,623 Talisman Way,2763,NSW,8
72.6,317,90,19-06-2017,Norco Bicycles,Standard,low,medium,2202,26049 Straubel Point,2099,NSW,11
431.33,318,32,31-05-2017,Giant Bicycles,Standard,medium,medium,2144,47 Kensington Avenue,2650,NSW,4
1028.76,319,65,09-10-2017,WeareA2B,Standard,medium,medium,1033,5549 Bay Point,4068,QLD,9
209.84,320,15,20-06-2017,Norco Bicycles,Standard,low,medium,2157,735 Eastlawn Place,4160,QLD,8
437.46,321,36,23-01-2017,Solex,Standard,low,medium,1097,9623 Fisk Plaza,2164,NSW,8
1069.55,322,12,19-04-2017,WeareA2B,Standard,medium,medium,2757,2992 Scott Hill,3046,VIC,8
167.21,323,67,08-11-2017,Norco Bicycles,Road,medium,medium,87,4423 Bartelt Parkway,2038,NSW,12
1592.19,324,87,11-10-2017,OHM Cycles,Standard,medium,medium,2049,0 Red Cloud Place,2217,NSW,8
179.44,325,62,14-11-2017,Solex,Standard,medium,medium,952,283 Ryan Street,3752,VIC,7
1295.43,326,55,20-01-2017,Trek Bicycles,Road,medium,large,1745,4216 Annamark Pass,4300,QLD,4
448.68,327,1,09-05-2017,Giant Bicycles,Standard,medium,medium,40,3496 Brown Drive,2207,NSW,8
143.36,328,98,17-10-2017,Trek Bicycles,Standard,high,medium,372,841 Anderson Drive,3101,VIC,8
737.57,329,79,11-08-2017,Norco Bicycles,Standard,medium,medium,1627,0 Namekagon Circle,3150,VIC,9
448.68,330,1,15-11-2017,Giant Bicycles,Standard,medium,medium,444,421 Bobwhite Road,2160,NSW,6
64.51,331,61,23-05-2017,Norco Bicycles,Standard,medium,small,217,603 Kenwood Avenue,2070,NSW,11
737.17,332,71,02-08-2017,Solex,Standard,high,large,1656,58 Kipling Avenue,4560,QLD,8
450.77,333,58,16-12-2017,OHM Cycles,Road,medium,medium,485,00976 Sundown Lane,2428,NSW,3
309.81,334,86,21-02-2017,Norco Bicycles,Road,high,large,2252,0 Blaine Point,3183,VIC,7
41.13,335,95,01-11-2017,Giant Bicycles,Standard,medium,large,3103,32304 Larry Road,4014,QLD,7
1295.43,336,55,05-10-2017,Trek Bicycles,Road,medium,large,506,808 Debra Center,3911,VIC,10
459.46,337,82,30-10-2017,Norco Bicycles,Standard,high,medium,1615,24 Fuller Lane,3183,VIC,6
431.33,338,32,02-01-2017,Giant Bicycles,Standard,medium,medium,1881,0 Superior Pass,2050,NSW,8
1028.76,339,65,04-12-2017,WeareA2B,Standard,medium,medium,2903,493 Calypso Center,2170,NSW,8
133.38,340,49,16-12-2017,Trek Bicycles,Road,medium,medium,1274,1075 Raven Place,4512,QLD,7
448.68,341,1,27-08-2017,Giant Bicycles,Standard,medium,medium,1443,3416 Texas Pass,2747,NSW,7
957.02,342,24,14-03-2017,Solex,Road,medium,large,2091,68882 Commercial Crossing,2320,NSW,3
64.51,343,61,11-03-2017,Norco Bicycles,Standard,medium,small,1478,12 Express Pass,2340,NSW,2
144.26,344,7,09-07-2017,Giant Bicycles,Standard,medium,small,1493,9 Sycamore Pass,2287,NSW,5
198.22,345,84,21-03-2017,Giant Bicycles,Road,medium,medium,1614,835 Thackeray Place,2261,NSW,6
812.44,346,48,19-07-2017,WeareA2B,Standard,medium,medium,476,47 Dwight Road,4217,QLD,8
182.81,347,16,12-04-2017,Norco Bicycles,Standard,high,small,1777,835 West Hill,2118,NSW,11
583.27,348,40,11-08-2017,OHM Cycles,Standard,high,medium,940,54905 Anniversary Pass,4570,QLD,2
830.24,349,100,20-10-2017,Norco Bicycles,Road,medium,medium,2930,51 Bay Junction,2081,NSW,10
110.81,350,27,26-10-2017,Trek Bicycles,Standard,medium,medium,2354,9 Merrick Plaza,3138,VIC,8
327.98,351,59,15-06-2017,Solex,Standard,medium,large,1582,85301 John Wall Road,2101,NSW,11
309.81,352,34,19-06-2017,Norco Bicycles,Road,high,large,416,05 Butternut Crossing,4552,QLD,4
459.46,353,18,20-04-2017,Norco Bicycles,Standard,high,medium,1013,495 Elmside Drive,2179,NSW,8
1408.91,354,83,14-11-2017,Solex,Touring,medium,large,533,1038 Hayes Point,2021,NSW,7
709.34,355,82,22-03-2017,Giant Bicycles,Road,medium,medium,968,00 Park Meadow Terrace,2450,NSW,6
817.36,356,88,09-07-2017,Norco Bicycles,Standard,medium,medium,727,80027 Ryan Terrace,3551,VIC,3
445.21,357,77,13-04-2017,Norco Bicycles,Road,medium,large,1160,3 Sachs Point,2250,NSW,7
91.15,358,6,06-12-2017,OHM Cycles,Standard,high,medium,3425,5 Anhalt Court,3122,VIC,7
1612.25,359,10,10-11-2017,Solex,Standard,medium,medium,1614,835 Thackeray Place,2261,NSW,6
445.21,360,69,26-04-2017,Norco Bicycles,Road,medium,large,2140,47336 Garrison Court,4670,QLD,1
1279.4,361,15,31-01-2017,WeareA2B,Standard,medium,medium,2589,1817 Bluejay Avenue,4218,QLD,10
745.94,362,7,22-09-2017,Trek Bicycles,Road,low,medium,2920,7066 Sunbrook Terrace,2299,NSW,8
1612.25,363,73,14-08-2017,Solex,Standard,medium,medium,62,41 Schurz Center,2749,NSW,8
431.33,364,32,13-09-2017,Giant Bicycles,Standard,medium,medium,1112,915 Thackeray Junction,2204,NSW,11
1230.27,365,39,03-05-2017,Giant Bicycles,Standard,medium,large,1995,62965 Morningstar Junction,4109,QLD,9
133.78,366,28,22-08-2017,Norco Bicycles,Standard,medium,small,1965,7 Elgar Plaza,2250,NSW,9
,367,0,10-03-2017,,,,,1614,835 Thackeray Place,2261,NSW,6
802.26,368,25,24-01-2017,OHM Cycles,Standard,high,medium,366,8 Mariners Cove Drive,2096,NSW,10
471.6,369,32,29-07-2017,Giant Bicycles,Standard,high,medium,2682,446 Warrior Pass,4740,QLD,5
1055.82,370,78,03-08-2017,Giant Bicycles,Standard,medium,large,2993,00 Cordelia Trail,2138,NSW,9
1660.88,371,44,28-08-2017,WeareA2B,Standard,medium,medium,1887,72 Mandrake Court,3183,VIC,9
45.96,372,56,16-08-2017,OHM Cycles,Standard,medium,medium,1692,36445 Meadow Valley Road,3087,VIC,9
448.68,373,1,24-06-2017,Giant Bicycles,Standard,medium,medium,1927,26876 Lyons Court,3166,VIC,10
209.84,374,15,07-03-2017,Norco Bicycles,Standard,low,medium,2567,4 Barby Avenue,2705,NSW,5
1305.25,375,17,05-07-2017,WeareA2B,Touring,medium,large,3276,5 Coolidge Avenue,4750,QLD,2
179.44,376,0,09-02-2017,Solex,Standard,medium,medium,1808,21969 Lawn Court,2095,NSW,9
745.94,377,7,17-10-2017,Trek Bicycles,Road,low,medium,2368,29 Basil Point,2284,NSW,5
693.76,378,53,27-10-2017,OHM Cycles,Standard,medium,medium,470,0 Golf Lane,2120,NSW,11
195.34,379,20,03-03-2017,Trek Bicycles,Standard,medium,small,3270,54 Bonner Drive,3068,VIC,10
1702.55,380,3,20-08-2017,Trek Bicycles,Standard,medium,large,1683,4709 Cardinal Hill,2028,NSW,12
737.17,381,14,18-09-2017,Solex,Standard,high,large,880,42 Thompson Hill,2234,NSW,10
1408.91,382,83,02-12-2017,Solex,Touring,medium,large,309,37006 Hoard Circle,3182,VIC,7
1230.27,383,39,28-11-2017,Giant Bicycles,Standard,medium,large,1698,1301 Northwestern Place,2117,NSW,9
690.49,384,67,28-08-2017,Solex,Standard,medium,large,1434,184 Melrose Pass,2756,NSW,11
1295.43,385,40,14-05-2017,Trek Bicycles,Road,medium,large,2712,18652 Springs Plaza,2259,NSW,7
574.62,386,13,01-10-2017,Solex,Standard,medium,medium,892,39 Ronald Regan Alley,3765,VIC,8
830.24,387,100,15-10-2017,Norco Bicycles,Road,medium,medium,832,44997 Anniversary Way,4114,QLD,3
903.11,388,35,03-05-2017,Trek Bicycles,Standard,low,medium,1033,5549 Bay Point,4068,QLD,9
409.86,389,17,15-02-2017,Solex,Standard,high,medium,2834,33 Norway Maple Street,2760,NSW,7
737.57,390,79,04-01-2017,Norco Bicycles,Standard,medium,medium,3015,2942 Swallow Trail,4214,QLD,9
309.81,391,86,12-10-2017,Norco Bicycles,Road,high,large,3484,3 Butterfield Trail,4519,QLD,6
75.14,392,9,19-03-2017,OHM Cycles,Road,medium,medium,2775,75642 Kinsman Terrace,4014,QLD,8
771.12,393,58,30-08-2017,OHM Cycles,Standard,medium,medium,1208,61 Kim Avenue,2079,NSW,10
450.77,394,58,29-06-2017,OHM Cycles,Road,medium,medium,2109,7 Porter Parkway,2261,NSW,8
502.47,395,43,12-10-2017,Solex,Standard,medium,medium,3195,6590 Fremont Avenue,2077,NSW,8
817.36,396,88,27-06-2017,Norco Bicycles,Standard,medium,medium,3366,63493 Erie Place,2144,NSW,7
1279.4,397,15,27-02-2017,WeareA2B,Standard,medium,medium,2492,46 Victoria Center,2770,NSW,9
91.15,398,6,12-03-2017,OHM Cycles,Standard,high,medium,389,8 Holy Cross Center,2047,NSW,9
1408.91,399,83,18-12-2017,Solex,Touring,medium,large,1306,9120 Corry Avenue,4208,QLD,7
17.87,400,0,24-07-2017,Solex,Standard,medium,medium,552,58 Maywood Place,2750,NSW,9
709.34,401,82,05-05-2017,Giant Bicycles,Road,medium,medium,3009,72 Dennis Road,3805,VIC,7
817.36,402,88,14-06-2017,Norco Bicycles,Standard,medium,medium,2925,00 Heath Road,2259,NSW,8
152.55,403,14,17-02-2017,Trek Bicycles,Standard,medium,small,140,829 Washington Crossing,3186,VIC,9
167.21,404,67,14-09-2017,Norco Bicycles,Road,medium,medium,209,528 Mandrake Crossing,2222,NSW,11
128.46,405,76,19-06-2017,WeareA2B,Standard,low,medium,225,682 Sheridan Avenue,2566,NSW,9
143.36,406,0,17-04-2017,Trek Bicycles,Standard,high,medium,1595,8 Warrior Avenue,3197,VIC,9
,407,0,14-06-2017,,,,,2559,3934 Karstens Circle,2650,NSW,2
143.82,408,18,11-12-2017,Solex,Standard,medium,medium,769,033 Loftsgordon Center,2150,NSW,8
75.75,409,23,08-05-2017,Norco Bicycles,Mountain,low,small,1282,791 Elgar Trail,4340,QLD,5
709.34,410,82,07-03-2017,Giant Bicycles,Road,medium,medium,2377,86686 Novick Center,3147,VIC,11
179.44,411,62,30-12-2017,Solex,Standard,medium,medium,3355,45 Talisman Pass,4102,QLD,4
195.34,412,20,11-05-2017,Trek Bicycles,Standard,medium,small,2350,6 Anniversary Place,2213,NSW,10
217.51,413,60,09-09-2017,Giant Bicycles,Standard,high,small,720,78 Glacier Hill Drive,2026,NSW,10
1028.76,414,65,02-02-2017,WeareA2B,Standard,medium,medium,3249,49 Surrey Pass,2325,NSW,4
128.46,415,76,01-10-2017,WeareA2B,Standard,low,medium,2939,72 Buell Pass,2200,NSW,9
409.86,416,17,03-11-2017,Solex,Standard,high,medium,1035,6 Kedzie Hill,2214,NSW,9
1612.25,417,73,02-10-2017,Solex,Standard,medium,medium,492,11731 3rd Hill,3004,VIC,9
1230.27,418,39,10-12-2017,Giant Bicycles,Standard,medium,large,3100,07 Loeprich Junction,2101,NSW,11
1069.55,419,34,19-04-2017,WeareA2B,Standard,medium,medium,1586,256 Fordem Street,2119,NSW,11
75.14,420,97,25-05-2017,OHM Cycles,Road,medium,medium,31,2294 Pleasure Place,2135,NSW,12
133.78,421,9,28-04-2017,Norco Bicycles,Standard,medium,small,887,707 Spaight Place,2830,NSW,4
509.97,422,11,26-08-2017,Giant Bicycles,Standard,high,medium,3356,73 Burrows Court,3121,VIC,8
709.34,423,82,15-09-2017,Giant Bicycles,Road,medium,medium,2498,07623 Mandrake Trail,2093,NSW,11
641.64,424,96,03-03-2017,Giant Bicycles,Standard,medium,large,3415,1 Village Green Circle,2285,NSW,7
187.39,425,28,06-09-2017,Solex,Road,medium,small,2828,54 Green Point,3015,VIC,10
1230.27,426,39,24-04-2017,Giant Bicycles,Standard,medium,large,3117,073 Fremont Alley,3805,VIC,7
198.29,427,70,19-11-2017,Trek Bicycles,Standard,high,medium,2850,70 Shopko Drive,2487,NSW,9
179.44,428,62,30-11-2017,Solex,Standard,medium,medium,2779,5108 Springview Circle,2128,NSW,7
75.48,429,84,15-12-2017,Trek Bicycles,Road,medium,medium,683,40545 Forster Point,2262,NSW,7
690.49,430,21,26-10-2017,Solex,Standard,medium,large,2342,5 Stoughton Parkway,2099,NSW,9
745.94,431,7,12-02-2017,Trek Bicycles,Road,low,medium,3388,72728 Ruskin Way,2291,NSW,6
737.57,432,79,19-06-2017,Norco Bicycles,Standard,medium,medium,1968,243 Raven Drive,4815,QLD,3
1230.27,433,39,17-12-2017,Giant Bicycles,Standard,medium,large,2923,3957 American Ash Plaza,2440,NSW,2
167.21,434,67,10-03-2017,Norco Bicycles,Road,medium,medium,15,9861 New Castle Avenue,2428,NSW,9
1383.61,435,4,22-07-2017,Solex,Standard,medium,medium,2659,882 Mitchell Place,4151,QLD,4
129.01,436,96,26-09-2017,WeareA2B,Road,low,small,3417,182 Thierer Pass,3131,VIC,12
751.02,437,13,27-08-2017,Solex,Standard,medium,medium,1862,0672 Lyons Pass,2153,NSW,10
128.46,438,76,17-04-2017,WeareA2B,Standard,low,medium,1670,59 Steensland Alley,2018,NSW,11
144.26,439,33,05-12-2017,Giant Bicycles,Standard,medium,small,2126,8209 Tony Plaza,2810,NSW,1
1279.4,440,54,20-10-2017,WeareA2B,Standard,medium,medium,2702,8598 Nova Parkway,2758,NSW,9
834.94,441,93,25-02-2017,WeareA2B,Standard,medium,medium,125,684 Northport Circle,2213,NSW,10
1383.61,442,63,24-04-2017,Solex,Standard,medium,medium,750,99 Wayridge Place,2263,NSW,8
450.77,443,52,25-01-2017,OHM Cycles,Road,medium,medium,359,7 Debs Point,2322,NSW,4
144.26,444,33,10-09-2017,Giant Bicycles,Standard,medium,small,2820,68 Roth Crossing,2295,NSW,8
1028.76,445,65,25-11-2017,WeareA2B,Standard,medium,medium,850,036 Kedzie Terrace,2163,NSW,9
43.97,446,50,23-05-2017,WeareA2B,Standard,medium,small,3072,6269 Oak Valley Avenue,2323,NSW,5
17.87,447,0,23-06-2017,Solex,Standard,medium,medium,820,58047 Westport Road,2040,NSW,12
451.65,448,4,28-09-2017,Giant Bicycles,Standard,high,medium,919,55 Daystar Court,2234,NSW,10
1230.3,449,26,31-03-2017,WeareA2B,Standard,medium,medium,1250,795 Arapahoe Hill,4818,QLD,7
114.93,450,5,01-05-2017,Trek Bicycles,Mountain,low,medium,1655,22 Badeau Avenue,3161,VIC,11
135.85,451,29,02-12-2017,Norco Bicycles,Road,medium,medium,1194,261 Farmco Drive,4118,QLD,4
872.89,452,80,20-03-2017,Trek Bicycles,Standard,medium,large,234,816 Spohn Center,2036,NSW,10
75.14,453,9,22-11-2017,OHM Cycles,Road,medium,medium,724,09 Bartelt Lane,2190,NSW,8
75.14,454,9,03-05-2017,OHM Cycles,Road,medium,medium,1976,986 Hollow Ridge Crossing,3821,VIC,7
957.02,455,24,16-08-2017,Solex,Road,medium,large,193,10878 Waywood Way,4352,QLD,7
198.22,456,84,30-01-2017,Giant Bicycles,Road,medium,medium,1588,7032 Hallows Drive,2126,NSW,11
830.24,457,100,10-10-2017,Norco Bicycles,Road,medium,medium,290,6923 Tennessee Circle,2766,NSW,9
144.26,458,7,25-03-2017,Giant Bicycles,Standard,medium,small,167,75612 Clarendon Junction,4352,QLD,6
802.26,459,51,29-04-2017,OHM Cycles,Standard,high,medium,2821,859 Harbort Alley,2099,NSW,11
690.49,460,21,07-08-2017,Solex,Standard,medium,large,1201,1911 Waxwing Point,2761,NSW,9
1215.34,461,46,09-07-2017,Solex,Standard,low,medium,893,1 5th Parkway,2148,NSW,8
179.44,462,62,05-09-2017,Solex,Standard,medium,medium,2794,01209 Southridge Hill,2216,NSW,8
129.01,463,96,14-07-2017,WeareA2B,Road,low,small,3166,1 Glacier Hill Parkway,2017,NSW,8
64.51,464,81,13-10-2017,Norco Bicycles,Standard,medium,small,1422,0 Talisman Trail,2769,NSW,10
57.73,465,31,17-04-2017,Giant Bicycles,Standard,medium,medium,3476,8863 Maywood Court,2101,NSW,11
751.02,466,13,24-06-2017,Solex,Standard,medium,medium,505,4754 Moulton Alley,2069,NSW,9
327.98,467,59,15-10-2017,Solex,Standard,medium,large,1132,8 Hansons Street,3076,VIC,7
693.76,468,53,02-11-2017,OHM Cycles,Standard,medium,medium,2363,17123 Northport Circle,4223,QLD,9
1069.55,469,12,11-10-2017,WeareA2B,Standard,medium,medium,1816,3202 Ridge Oak Alley,4121,QLD,9
143.82,470,18,30-04-2017,Solex,Standard,medium,medium,73,0212 Forest Run Trail,2774,NSW,8
143.82,471,18,21-01-2017,Solex,Standard,medium,medium,647,678 Old Gate Pass,3171,VIC,9
64.930000000,472,2,09-02-2017,Giant Bicycles,Road,low,small,1304,16039 Warrior Parkway,4130,QLD,7
802.26,473,25,11-11-2017,OHM Cycles,Standard,high,medium,344,85 Straubel Park,2147,NSW,9
143.82,474,18,07-10-2017,Solex,Standard,medium,medium,1001,27 Sunfield Center,4869,QLD,3
182.81,475,16,10-08-2017,Norco Bicycles,Standard,high,small,2724,3 Independence Street,4073,QLD,6
1103.43,476,21,19-08-2017,WeareA2B,Touring,medium,medium,1787,79427 Hudson Trail,3677,VIC,1
1612.25,477,73,12-02-2017,Solex,Standard,medium,medium,367,279 Jenna Circle,2179,NSW,12
143.36,478,98,18-01-2017,Trek Bicycles,Standard,high,medium,524,84 Calypso Circle,3690,VIC,5
198.22,479,69,08-09-2017,Giant Bicycles,Road,medium,medium,479,340 Northview Circle,2340,NSW,4
450.77,480,52,17-04-2017,OHM Cycles,Road,medium,medium,1782,162 Golf View Hill,2011,NSW,6
182.81,481,16,15-03-2017,Norco Bicycles,Standard,high,small,361,66286 Homewood Alley,2075,NSW,11
409.86,482,17,22-04-2017,Solex,Standard,high,medium,1135,1792 Judy Road,2539,NSW,6
327.98,483,59,15-02-2017,Solex,Standard,medium,large,1591,54 Veith Drive,2073,NSW,12
1702.55,484,3,04-05-2017,Trek Bicycles,Standard,medium,large,941,5 Gale Street,4507,QLD,8
1592.19,485,87,17-03-2017,OHM Cycles,Standard,medium,medium,804,15067 Commercial Pass,4006,QLD,7
