Profit,Age,Customer ID-1,First Name,Last Name,Gender,Purchase History,Job Title,Industry,Customer Segment,Car,Tenure,Transaction ID,Product ID,Date,Online,Status,Brand,Product Line,Product Class,Size,List Price,Cost,Customer ID,Address,Postcode,State,Property Value
104.24,44,25,Geoff,Assaf,Male,72,Accounting Assistant III,Financial Services,Mass Customer,Yes,21,5770,41,04-09-2017,True,Approved,Solex,Road,medium,medium,416.98,312.74,25,28 5th Center,4413,QLD,3
1230.27,44,25,Geoff,Assaf,Male,72,Accounting Assistant III,Financial Services,Mass Customer,Yes,21,4309,39,23-05-2017,True,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,25,28 5th Center,4413,QLD,3
693.76,44,25,Geoff,Assaf,Male,72,Accounting Assistant III,Financial Services,Mass Customer,Yes,21,2354,53,04-03-2017,True,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,25,28 5th Center,4413,QLD,3
,42,26,Trixi,Ginnelly,Female,12,Editor,Financial Services,Mass Customer,Yes,16,7949,0,08-09-2017,False,Approved,,,,,1697.27,,26,52 Carey Alley,4740,QLD,5
139.23,42,26,Trixi,Ginnelly,Female,12,Editor,Financial Services,Mass Customer,Yes,16,7674,80,02-04-2017,True,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,26,52 Carey Alley,4740,QLD,5
129.01,42,26,Trixi,Ginnelly,Female,12,Editor,Financial Services,Mass Customer,Yes,16,3749,96,15-04-2017,True,Approved,WeareA2B,Road,low,small,1172.78,1043.77,26,52 Carey Alley,4740,QLD,5
737.57,42,27,Garvin,Klees,Male,37,Research Nurse,Health,Mass Customer,Yes,12,13771,79,23-07-2017,False,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,27,96 Texas Plaza,3218,VIC,7
133.78,42,27,Garvin,Klees,Male,37,Research Nurse,Health,Mass Customer,Yes,12,11751,28,09-08-2017,False,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,27,96 Texas Plaza,3218,VIC,7
209.84,42,27,Garvin,Klees,Male,37,Research Nurse,Health,Mass Customer,Yes,12,5970,15,18-06-2017,False,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,27,96 Texas Plaza,3218,VIC,7
155.65,42,27,Garvin,Klees,Male,37,Research Nurse,Health,Mass Customer,Yes,12,5662,92,28-05-2017,True,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,27,96 Texas Plaza,3218,VIC,7
356.5,42,27,Garvin,Klees,Male,37,Research Nurse,Health,Mass Customer,Yes,12,5053,45,25-07-2017,False,Approved,Solex,Standard,medium,medium,441.49,84.99,27,96 Texas Plaza,3218,VIC,7
50.66,42,27,Garvin,Klees,Male,37,Research Nurse,Health,Mass Customer,Yes,12,1275,97,08-04-2017,False,Approved,Solex,Standard,medium,large,202.62,151.96,27,96 Texas Plaza,3218,VIC,7
1630.25,42,27,Garvin,Klees,Male,37,Research Nurse,Health,Mass Customer,Yes,12,849,57,18-07-2017,True,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,27,96 Texas Plaza,3218,VIC,7
459.46,47,28,Fee,Zellmer,Male,5,Senior Quality Engineer,Health,Affluent Customer,Yes,21,13007,82,16-07-2017,False,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,28,48 Eagan Avenue,4868,QLD,4
1230.3,47,28,Fee,Zellmer,Male,5,Senior Quality Engineer,Health,Affluent Customer,Yes,21,11105,26,20-04-2017,True,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,28,48 Eagan Avenue,4868,QLD,4
4.8,47,28,Fee,Zellmer,Male,5,Senior Quality Engineer,Health,Affluent Customer,Yes,21,8422,19,21-07-2017,True,Approved,OHM Cycles,Road,high,large,12.01,7.21,28,48 Eagan Avenue,4868,QLD,4
198.29,47,28,Fee,Zellmer,Male,5,Senior Quality Engineer,Health,Affluent Customer,Yes,21,8139,70,31-01-2017,True,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,28,48 Eagan Avenue,4868,QLD,4
90.1,47,28,Fee,Zellmer,Male,5,Senior Quality Engineer,Health,Affluent Customer,Yes,21,7775,72,23-01-2017,True,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,28,48 Eagan Avenue,4868,QLD,4
1383.61,47,28,Fee,Zellmer,Male,5,Senior Quality Engineer,Health,Affluent Customer,Yes,21,7048,63,08-10-2017,True,Approved,Solex,Standard,medium,medium,1483.2,99.59,28,48 Eagan Avenue,4868,QLD,4
1215.34,52,29,Mona,Sancraft,Female,62,Safety Technician III,Manufacturing,Mass Customer,No,19,19532,46,25-01-2017,False,Approved,Solex,Standard,low,medium,1289.85,74.51,29,9 Buell Park,4116,QLD,7
139.23,52,29,Mona,Sancraft,Female,62,Safety Technician III,Manufacturing,Mass Customer,No,19,19016,80,10-04-2017,True,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,29,9 Buell Park,4116,QLD,7
1660.88,52,29,Mona,Sancraft,Female,62,Safety Technician III,Manufacturing,Mass Customer,No,19,16431,44,30-08-2017,True,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,29,9 Buell Park,4116,QLD,7
751.02,52,29,Mona,Sancraft,Female,62,Safety Technician III,Manufacturing,Mass Customer,No,19,14982,38,08-12-2017,True,Approved,Solex,Standard,medium,medium,1577.53,826.51,29,9 Buell Park,4116,QLD,7
693.76,52,29,Mona,Sancraft,Female,62,Safety Technician III,Manufacturing,Mass Customer,No,19,10676,53,04-01-2017,False,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,29,9 Buell Park,4116,QLD,7
1028.76,52,29,Mona,Sancraft,Female,62,Safety Technician III,Manufacturing,Mass Customer,No,19,7691,65,12-10-2017,False,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,29,9 Buell Park,4116,QLD,7
75.48,52,29,Mona,Sancraft,Female,62,Safety Technician III,Manufacturing,Mass Customer,No,19,7093,84,22-08-2017,False,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,29,9 Buell Park,4116,QLD,7
139.23,52,29,Mona,Sancraft,Female,62,Safety Technician III,Manufacturing,Mass Customer,No,19,1898,80,28-03-2017,False,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,29,9 Buell Park,4116,QLD,7
471.6,52,29,Mona,Sancraft,Female,62,Safety Technician III,Manufacturing,Mass Customer,No,19,661,87,16-09-2017,False,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,29,9 Buell Park,4116,QLD,7
827.16,59,30,Darrick,Helleckas,Male,18,,IT,Affluent Customer,Yes,6,8164,74,19-12-2017,True,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,30,02663 Buell Parkway,2519,NSW,11
104.24,59,30,Darrick,Helleckas,Male,18,,IT,Affluent Customer,Yes,6,3214,41,02-04-2017,True,Approved,Solex,Road,medium,medium,416.98,312.74,30,02663 Buell Parkway,2519,NSW,11
1702.55,59,30,Darrick,Helleckas,Male,18,,IT,Affluent Customer,Yes,6,1739,3,16-06-2017,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,30,02663 Buell Parkway,2519,NSW,11
17.87,58,31,Star,Praton,Female,3,Staff Accountant III,Telecommunications,High Net Worth,Yes,14,14858,0,02-10-2017,True,Approved,Solex,Standard,medium,medium,71.49,53.62,31,2294 Pleasure Place,2135,NSW,12
143.82,58,31,Star,Praton,Female,3,Staff Accountant III,Telecommunications,High Net Worth,Yes,14,11652,22,15-07-2017,True,Approved,Solex,Standard,medium,medium,575.27,431.45,31,2294 Pleasure Place,2135,NSW,12
189.28,58,31,Star,Praton,Female,3,Staff Accountant III,Telecommunications,High Net Worth,Yes,14,4321,99,21-03-2017,False,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,31,2294 Pleasure Place,2135,NSW,12
75.14,58,31,Star,Praton,Female,3,Staff Accountant III,Telecommunications,High Net Worth,Yes,14,420,97,25-05-2017,True,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,31,2294 Pleasure Place,2135,NSW,12
187.39,25,32,Marion,Vanichkin,Female,17,Legal Assistant,Manufacturing,Affluent Customer,No,4,15922,8,05-05-2017,False,Approved,Solex,Road,medium,small,1703.52,1516.13,32,2951 Petterle Place,2756,NSW,9
641.64,25,32,Marion,Vanichkin,Female,17,Legal Assistant,Manufacturing,Affluent Customer,No,4,15346,94,01-06-2017,True,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,32,2951 Petterle Place,2756,NSW,9
502.47,25,32,Marion,Vanichkin,Female,17,Legal Assistant,Manufacturing,Affluent Customer,No,4,15069,43,14-01-2017,False,Approved,Solex,Standard,medium,medium,1151.96,649.49,32,2951 Petterle Place,2756,NSW,9
50.66,25,32,Marion,Vanichkin,Female,17,Legal Assistant,Manufacturing,Affluent Customer,No,4,10210,97,09-05-2017,False,Approved,Solex,Standard,medium,large,202.62,151.96,32,2951 Petterle Place,2756,NSW,9
709.34,25,32,Marion,Vanichkin,Female,17,Legal Assistant,Manufacturing,Affluent Customer,No,4,8735,25,14-08-2017,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,32,2951 Petterle Place,2756,NSW,9
690.49,25,32,Marion,Vanichkin,Female,17,Legal Assistant,Manufacturing,Affluent Customer,No,4,4734,21,12-04-2017,True,Approved,Solex,Standard,medium,large,1071.23,380.74,32,2951 Petterle Place,2756,NSW,9
41.13,25,32,Marion,Vanichkin,Female,17,Legal Assistant,Manufacturing,Affluent Customer,No,4,99,95,26-03-2017,False,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,32,2951 Petterle Place,2756,NSW,9
195.34,63,33,Ernst,Hacon,Male,44,Product Engineer,n/a,Affluent Customer,Yes,11,11789,20,28-09-2017,False,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,33,63 Lukken Drive,2170,NSW,9
812.44,63,33,Ernst,Hacon,Male,44,Product Engineer,n/a,Affluent Customer,Yes,11,7443,48,17-09-2017,True,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,33,63 Lukken Drive,2170,NSW,9
143.82,63,33,Ernst,Hacon,Male,44,Product Engineer,n/a,Affluent Customer,Yes,11,7024,18,29-07-2017,True,Cancelled,Solex,Standard,medium,medium,575.27,431.45,33,63 Lukken Drive,2170,NSW,9
745.94,63,33,Ernst,Hacon,Male,44,Product Engineer,n/a,Affluent Customer,Yes,11,6231,7,12-09-2017,False,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,33,63 Lukken Drive,2170,NSW,9
456.45,63,33,Ernst,Hacon,Male,44,Product Engineer,n/a,Affluent Customer,Yes,11,6156,99,20-03-2017,True,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,33,63 Lukken Drive,2170,NSW,9
1660.88,63,33,Ernst,Hacon,Male,44,Product Engineer,n/a,Affluent Customer,Yes,11,5415,44,22-11-2017,False,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,33,63 Lukken Drive,2170,NSW,9
1279.4,63,33,Ernst,Hacon,Male,44,Product Engineer,n/a,Affluent Customer,Yes,11,3731,54,30-05-2017,False,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,33,63 Lukken Drive,2170,NSW,9
903.11,57,35,Margaretha,Strettle,Female,40,Information Systems Manager,Health,High Net Worth,Yes,16,17891,27,29-09-2017,False,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,35,34 Russell Plaza,4127,QLD,6
1279.4,57,35,Margaretha,Strettle,Female,40,Information Systems Manager,Health,High Net Worth,Yes,16,15032,15,28-03-2017,True,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,35,34 Russell Plaza,4127,QLD,6
693.76,57,35,Margaretha,Strettle,Female,40,Information Systems Manager,Health,High Net Worth,Yes,16,5637,98,23-06-2017,False,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35,34 Russell Plaza,4127,QLD,6
830.24,57,35,Margaretha,Strettle,Female,40,Information Systems Manager,Health,High Net Worth,Yes,16,3417,70,30-03-2017,False,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,35,34 Russell Plaza,4127,QLD,6
189.28,43,36,Lurette,Stonnell,Female,33,VP Quality Control,n/a,Affluent Customer,No,22,8348,47,20-07-2017,False,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,36,78 Del Sol Hill,2535,NSW,8
15.08,43,36,Lurette,Stonnell,Female,33,VP Quality Control,n/a,Affluent Customer,No,22,1418,22,08-04-2017,False,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,36,78 Del Sol Hill,2535,NSW,8
445.21,35,37,Laurie,Dwerryhouse,Female,46,Social Worker,Health,High Net Worth,No,16,16239,69,09-11-2017,True,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,37,54 Sage Plaza,4726,QLD,1
1702.55,35,37,Laurie,Dwerryhouse,Female,46,Social Worker,Health,High Net Worth,No,16,14725,38,23-12-2017,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,37,54 Sage Plaza,4726,QLD,1
1215.34,35,37,Laurie,Dwerryhouse,Female,46,Social Worker,Health,High Net Worth,No,16,13475,36,05-03-2017,True,Approved,Solex,Standard,low,medium,1289.85,74.51,37,54 Sage Plaza,4726,QLD,1
15.08,35,37,Laurie,Dwerryhouse,Female,46,Social Worker,Health,High Net Worth,No,16,10824,0,07-05-2017,False,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,37,54 Sage Plaza,4726,QLD,1
189.28,35,37,Laurie,Dwerryhouse,Female,46,Social Worker,Health,High Net Worth,No,16,9874,99,12-09-2017,False,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,37,54 Sage Plaza,4726,QLD,1
309.81,35,37,Laurie,Dwerryhouse,Female,46,Social Worker,Health,High Net Worth,No,16,6664,86,01-05-2017,False,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37,54 Sage Plaza,4726,QLD,1
179.44,35,37,Laurie,Dwerryhouse,Female,46,Social Worker,Health,High Net Worth,No,16,5998,0,05-07-2017,True,Approved,Solex,Standard,medium,medium,478.16,298.72,37,54 Sage Plaza,4726,QLD,1
737.17,35,37,Laurie,Dwerryhouse,Female,46,Social Worker,Health,High Net Worth,No,16,3748,14,09-10-2017,False,Approved,Solex,Standard,high,large,1842.92,1105.75,37,54 Sage Plaza,4726,QLD,1
1544.61,35,37,Laurie,Dwerryhouse,Female,46,Social Worker,Health,High Net Worth,No,16,231,46,12-08-2017,True,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,37,54 Sage Plaza,4726,QLD,1
17.87,65,38,Cordi,Merman,Female,37,Senior Cost Accountant,Financial Services,Affluent Customer,No,20,14512,2,23-01-2017,True,Approved,Solex,Standard,medium,medium,71.49,53.62,38,90 Lawn Parkway,4805,QLD,4
574.62,65,38,Cordi,Merman,Female,37,Senior Cost Accountant,Financial Services,Affluent Customer,No,20,9816,13,13-08-2017,False,Approved,Solex,Standard,medium,medium,1163.89,589.27,38,90 Lawn Parkway,4805,QLD,4
217.51,65,38,Cordi,Merman,Female,37,Senior Cost Accountant,Financial Services,Affluent Customer,No,20,9453,60,22-08-2017,False,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,38,90 Lawn Parkway,4805,QLD,4
1215.34,65,38,Cordi,Merman,Female,37,Senior Cost Accountant,Financial Services,Affluent Customer,No,20,7384,46,10-11-2017,False,Approved,Solex,Standard,low,medium,1289.85,74.51,38,90 Lawn Parkway,4805,QLD,4
751.02,41,39,Hunfredo,Smalley,Male,5,Assistant Media Planner,Entertainment,Mass Customer,No,22,18076,38,24-11-2017,False,Approved,Solex,Standard,medium,medium,1577.53,826.51,39,38726 Ilene Crossing,2212,NSW,10
690.49,41,39,Hunfredo,Smalley,Male,5,Assistant Media Planner,Entertainment,Mass Customer,No,22,17701,21,06-10-2017,True,Approved,Solex,Standard,medium,large,1071.23,380.74,39,38726 Ilene Crossing,2212,NSW,10
198.29,41,39,Hunfredo,Smalley,Male,5,Assistant Media Planner,Entertainment,Mass Customer,No,22,16084,70,16-08-2017,True,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,39,38726 Ilene Crossing,2212,NSW,10
309.81,41,39,Hunfredo,Smalley,Male,5,Assistant Media Planner,Entertainment,Mass Customer,No,22,12174,34,29-05-2017,False,Approved,Norco Bicycles,Road,high,large,774.53,464.72,39,38726 Ilene Crossing,2212,NSW,10
133.38,41,39,Hunfredo,Smalley,Male,5,Assistant Media Planner,Entertainment,Mass Customer,No,22,12103,49,09-02-2017,False,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,39,38726 Ilene Crossing,2212,NSW,10
1215.34,41,39,Hunfredo,Smalley,Male,5,Assistant Media Planner,Entertainment,Mass Customer,No,22,10562,46,04-08-2017,False,Approved,Solex,Standard,low,medium,1289.85,74.51,39,38726 Ilene Crossing,2212,NSW,10
110.81,41,39,Hunfredo,Smalley,Male,5,Assistant Media Planner,Entertainment,Mass Customer,No,22,6593,27,16-09-2017,True,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,39,38726 Ilene Crossing,2212,NSW,10
583.27,41,39,Hunfredo,Smalley,Male,5,Assistant Media Planner,Entertainment,Mass Customer,No,22,5119,40,07-02-2017,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,39,38726 Ilene Crossing,2212,NSW,10
50.66,41,39,Hunfredo,Smalley,Male,5,Assistant Media Planner,Entertainment,Mass Customer,No,22,4659,97,19-01-2017,False,Approved,Solex,Standard,medium,large,202.62,151.96,39,38726 Ilene Crossing,2212,NSW,10
299.27,41,39,Hunfredo,Smalley,Male,5,Assistant Media Planner,Entertainment,Mass Customer,No,22,3561,30,23-09-2017,False,Approved,Solex,Standard,high,medium,748.17,448.9,39,38726 Ilene Crossing,2212,NSW,10
1544.61,41,39,Hunfredo,Smalley,Male,5,Assistant Media Planner,Entertainment,Mass Customer,No,22,2850,37,28-08-2017,False,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,39,38726 Ilene Crossing,2212,NSW,10
198.22,41,39,Hunfredo,Smalley,Male,5,Assistant Media Planner,Entertainment,Mass Customer,No,22,2557,69,26-11-2017,False,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,39,38726 Ilene Crossing,2212,NSW,10
1279.4,39,40,Tomasine,Jerche,Female,91,Payment Adjustment Coordinator,Manufacturing,Affluent Customer,No,14,15165,54,07-11-2017,,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,40,3496 Brown Drive,2207,NSW,8
15.08,39,40,Tomasine,Jerche,Female,91,Payment Adjustment Coordinator,Manufacturing,Affluent Customer,No,14,10973,22,24-01-2017,True,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,40,3496 Brown Drive,2207,NSW,8
903.11,39,40,Tomasine,Jerche,Female,91,Payment Adjustment Coordinator,Manufacturing,Affluent Customer,No,14,10129,35,21-04-2017,False,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,40,3496 Brown Drive,2207,NSW,8
690.49,39,40,Tomasine,Jerche,Female,91,Payment Adjustment Coordinator,Manufacturing,Affluent Customer,No,14,4213,21,26-07-2017,True,Approved,Solex,Standard,medium,large,1071.23,380.74,40,3496 Brown Drive,2207,NSW,8
1215.34,39,40,Tomasine,Jerche,Female,91,Payment Adjustment Coordinator,Manufacturing,Affluent Customer,No,14,836,46,16-12-2017,False,Approved,Solex,Standard,low,medium,1289.85,74.51,40,3496 Brown Drive,2207,NSW,8
448.68,39,40,Tomasine,Jerche,Female,91,Payment Adjustment Coordinator,Manufacturing,Affluent Customer,No,14,327,1,09-05-2017,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,40,3496 Brown Drive,2207,NSW,8
25.09,44,41,Basilius,Coupe,Male,64,Food Chemist,Health,Mass Customer,No,16,18512,91,14-11-2017,True,Approved,Solex,Standard,medium,medium,100.35,75.26,41,7188 Cody Way,3350,VIC,9
50.66,44,41,Basilius,Coupe,Male,64,Food Chemist,Health,Mass Customer,No,16,16604,97,29-11-2017,True,Approved,Solex,Standard,medium,large,202.62,151.96,41,7188 Cody Way,3350,VIC,9
1028.76,44,41,Basilius,Coupe,Male,64,Food Chemist,Health,Mass Customer,No,16,16571,65,01-12-2017,True,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,41,7188 Cody Way,3350,VIC,9
448.68,44,41,Basilius,Coupe,Male,64,Food Chemist,Health,Mass Customer,No,16,15262,1,24-01-2017,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41,7188 Cody Way,3350,VIC,9
1630.25,44,41,Basilius,Coupe,Male,64,Food Chemist,Health,Mass Customer,No,16,14571,57,09-07-2017,True,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,41,7188 Cody Way,3350,VIC,9
179.44,44,41,Basilius,Coupe,Male,64,Food Chemist,Health,Mass Customer,No,16,9750,62,18-04-2017,False,Approved,Solex,Standard,medium,medium,478.16,298.72,41,7188 Cody Way,3350,VIC,9
709.34,44,41,Basilius,Coupe,Male,64,Food Chemist,Health,Mass Customer,No,16,5910,25,22-02-2017,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,41,7188 Cody Way,3350,VIC,9
167.21,44,41,Basilius,Coupe,Male,64,Food Chemist,Health,Mass Customer,No,16,3342,67,03-08-2017,False,Cancelled,Norco Bicycles,Road,medium,medium,544.05,376.84,41,7188 Cody Way,3350,VIC,9
459.46,44,41,Basilius,Coupe,Male,64,Food Chemist,Health,Mass Customer,No,16,1677,82,15-04-2017,True,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,41,7188 Cody Way,3350,VIC,9
114.93,43,42,Chiquita,Durnall,Female,24,Accountant III,Manufacturing,Mass Customer,No,18,13493,5,10-09-2017,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,42,1 Claremont Park,3931,VIC,10
104.24,43,42,Chiquita,Durnall,Female,24,Accountant III,Manufacturing,Mass Customer,No,18,10016,41,03-06-2017,False,Approved,Solex,Road,medium,medium,416.98,312.74,42,1 Claremont Park,3931,VIC,10
143.36,43,42,Chiquita,Durnall,Female,24,Accountant III,Manufacturing,Mass Customer,No,18,9522,98,17-08-2017,True,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,42,1 Claremont Park,3931,VIC,10
64.51,43,42,Chiquita,Durnall,Female,24,Accountant III,Manufacturing,Mass Customer,No,18,4762,81,01-02-2017,True,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,42,1 Claremont Park,3931,VIC,10
90.1,37,43,Indira,Belt,Female,38,Director of Sales,Retail,Mass Customer,No,5,17478,72,10-10-2017,False,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,43,60 Eagan Circle,4018,QLD,8
45.96,37,43,Indira,Belt,Female,38,Director of Sales,Retail,Mass Customer,No,5,17162,56,07-02-2017,True,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,43,60 Eagan Circle,4018,QLD,8
4.8,37,43,Indira,Belt,Female,38,Director of Sales,Retail,Mass Customer,No,5,16718,19,18-01-2017,False,Approved,OHM Cycles,Road,high,large,12.01,7.21,43,60 Eagan Circle,4018,QLD,8
1630.25,37,43,Indira,Belt,Female,38,Director of Sales,Retail,Mass Customer,No,5,12318,57,02-08-2017,False,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,43,60 Eagan Circle,4018,QLD,8
104.24,37,43,Indira,Belt,Female,38,Director of Sales,Retail,Mass Customer,No,5,10486,41,14-08-2017,False,Approved,Solex,Road,medium,medium,416.98,312.74,43,60 Eagan Circle,4018,QLD,8
