Age,Customer ID,First Name,Last Name,Gender,Purchase History,Job Title,Industry,Customer Segment,Car,Tenure
49,325,Anthia,Ghilardini,Female,98,Computer Systems Analyst I,Financial Services,Affluent Customer,Yes,17
40,326,Guenna,Spensly,Female,74,Help Desk Operator,Financial Services,Mass Customer,No,6
52,327,Cris,Richfield,Female,10,Design Engineer,Health,Mass Customer,No,12
29,328,Bernice,Kings,Female,87,Senior Developer,Manufacturing,Mass Customer,No,12
36,329,Garvy,Berthel,Male,25,Account Representative IV,Entertainment,High Net Worth,Yes,12
61,330,Port,Pancost,Male,78,Recruiting Manager,Manufacturing,High Net Worth,Yes,7
22,331,Ford,Groucock,Male,87,Desktop Support Technician,Health,Mass Customer,Yes,3
42,332,Liza,Trouel,Female,23,Registered Nurse,Health,High Net Worth,No,14
55,333,Debbi,Doohey,Female,25,Sales Associate,Financial Services,Affluent Customer,Yes,8
21,334,Fredi,Iannuzzelli,Female,71,Financial Advisor,Financial Services,Affluent Customer,Yes,3
37,335,Debee,Martynov,Female,20,Senior Editor,n/a,Affluent Customer,No,8
40,336,Georgiana,Wallington,Female,91,,Manufacturing,High Net Worth,No,3
41,337,Shaylah,Urquhart,Female,67,Statistician IV,Argiculture,High Net Worth,Yes,12
62,338,Hilliary,Littrell,Female,33,,Health,Mass Customer,No,19
40,339,Nanny,Casero,Female,56,Human Resources Manager,Health,Mass Customer,No,12
47,340,Joshuah,Purvey,Male,39,,Argiculture,Mass Customer,Yes,17
44,341,Jeremiah,Wasling,Male,10,GIS Technical Architect,Financial Services,Mass Customer,No,5
33,342,Winslow,Hammant,Male,40,Programmer IV,Health,High Net Worth,No,2
63,343,Nicole,Johananoff,Female,76,Recruiter,Property,Affluent Customer,No,13
47,344,Carlene,Eyckelbeck,Female,91,,n/a,High Net Worth,Yes,4
31,345,Tish,Oleksiak,Female,74,Senior Sales Associate,Health,High Net Worth,Yes,17
39,346,Timmie,Eisikowitz,Male,68,Financial Analyst,Financial Services,Mass Customer,No,3
55,347,Berkly,Grishinov,Male,50,Marketing Manager,Financial Services,Mass Customer,No,9
40,348,Gan,Devoy,Male,20,Assistant Professor,Retail,Mass Customer,Yes,9
39,349,Vinnie,Usherwood,Female,35,Computer Systems Analyst IV,Manufacturing,High Net Worth,No,4
43,350,Carmela,Jesper,Female,47,Clinical Specialist,Health,Mass Customer,Yes,9
21,351,Dev,Hafner,Male,69,Pharmacist,Health,Mass Customer,Yes,2
41,352,Orrin,Finding,Male,12,Sales Representative,Retail,Mass Customer,No,4
40,353,Antonia,Cardis,Female,9,Information Systems Manager,n/a,Mass Customer,No,3
40,354,Mavra,Donavan,Female,87,Legal Assistant,Property,Mass Customer,No,9
41,355,Stacy,Gullane,Female,97,Database Administrator II,Retail,Mass Customer,Yes,3
45,356,Nichole,,Female,10,Librarian,Entertainment,High Net Worth,No,5
51,357,Betta,Shrimpton,Female,21,Director of Sales,n/a,Affluent Customer,No,18
35,358,Kippie,Crimpe,Female,54,Accounting Assistant IV,n/a,Mass Customer,No,18
62,359,Dulcine,Gauson,Female,2,Legal Assistant,Manufacturing,Affluent Customer,Yes,6
64,360,Atalanta,Starbucke,Female,64,Staff Scientist,Property,Mass Customer,Yes,19
21,361,Stephana,Minero,Female,59,Software Engineer IV,Health,Mass Customer,Yes,2
46,362,Jamima,Pirolini,Female,47,Software Engineer IV,Financial Services,High Net Worth,Yes,18
32,363,Sabrina,Caddy,Female,82,Project Manager,Retail,Mass Customer,Yes,7
44,364,Leontyne,Simpkiss,Female,96,Database Administrator III,Financial Services,Affluent Customer,No,11
44,365,Romona,Capitano,Female,98,VP Quality Control,Property,High Net Worth,No,15
66,366,Constance,Ucchino,Female,7,Librarian,Entertainment,High Net Worth,No,19
35,367,Katrinka,Sturrock,Female,93,Programmer II,Manufacturing,Mass Customer,Yes,12
34,368,Lacee,Roan,Female,32,,Financial Services,High Net Worth,No,6
29,369,Alic,Trenear,Male,19,Actuary,Financial Services,Mass Customer,Yes,9
22,370,Trstram,Bondesen,Male,91,,Telecommunications,Affluent Customer,Yes,3
66,371,Pernell,Favelle,Male,7,Systems Administrator III,Financial Services,Mass Customer,No,7
33,372,Moina,Thumim,Female,19,Graphic Designer,Property,Affluent Customer,Yes,4
20,373,Eva,Colenutt,Female,95,Structural Analysis Engineer,Health,High Net Worth,Yes,1
28,374,Valdemar,MacCoughen,Male,81,Senior Financial Analyst,Financial Services,Mass Customer,Yes,8
44,375,Salvidor,Renzo,Male,13,Automation Specialist II,Manufacturing,Mass Customer,Yes,7
54,376,Marena,Brunotti,Female,60,Financial Advisor,Financial Services,Mass Customer,Yes,19
21,377,Levy,Bonavia,Male,65,Staff Scientist,Argiculture,Mass Customer,No,1
46,378,Raquela,Yuille,Female,98,Senior Developer,Retail,Mass Customer,No,17
40,379,Bert,Ainslie,Male,2,,Manufacturing,High Net Worth,Yes,4
64,380,Teriann,Birdsey,Female,66,Structural Engineer,Property,Mass Customer,No,17
24,381,Leesa,Castleman,Female,99,Sales Associate,n/a,Affluent Customer,No,1
35,382,Issiah,Fardell,Male,68,Research Nurse,Health,Mass Customer,Yes,7
42,383,Barclay,Shalders,Male,37,Nurse Practicioner,n/a,Affluent Customer,No,14
44,384,Friederike,Bestar,Female,70,,Financial Services,Affluent Customer,No,17
54,385,Kendall,Humes,Male,69,Project Manager,Health,High Net Worth,No,9
30,386,Ethelyn,Pincott,Female,63,Senior Quality Engineer,Argiculture,Mass Customer,No,5
43,387,Spike,Thieme,Male,34,Administrative Officer,Financial Services,Mass Customer,No,22
54,388,Carlye,Bartle,Female,53,,Financial Services,Mass Customer,Yes,11
45,389,Dorene,Scrivner,Female,97,Help Desk Operator,Entertainment,Affluent Customer,Yes,17
23,390,Royall,Slimings,Male,83,Programmer Analyst II,Health,Affluent Customer,No,3
50,391,Duffie,Woodier,Male,80,,Argiculture,Mass Customer,No,16
42,392,Brandyn,Morrid,Male,38,Safety Technician I,Property,Mass Customer,No,13
65,393,Cesaro,Isbell,Male,35,Associate Professor,Manufacturing,Mass Customer,Yes,9
43,394,Roanne,Cowthard,Female,70,Legal Assistant,Health,High Net Worth,Yes,16
44,395,Penn,Burkinshaw,Male,28,Data Coordiator,Retail,High Net Worth,Yes,9
53,396,Peria,Iscowitz,Female,98,Systems Administrator III,Telecommunications,High Net Worth,Yes,16
39,397,Nerissa,Foote,Female,86,Paralegal,Financial Services,Affluent Customer,Yes,5
51,398,Randee,Douberday,Female,20,,Retail,Affluent Customer,No,11
44,399,Nickie,Neissen,Male,26,Engineer III,Manufacturing,Affluent Customer,Yes,16
58,400,Sibeal,Fellow,Female,86,Financial Analyst,Financial Services,Mass Customer,No,5
34,401,Halette,Helling,Female,56,Assistant Professor,Retail,Mass Customer,No,15
43,402,Berne,Donegan,Male,9,Desktop Support Technician,Retail,Affluent Customer,No,22
45,403,Easter,Laffoley-Lane,Female,40,Graphic Designer,n/a,Mass Customer,Yes,17
25,404,Sinclair,Sustins,Male,92,Geologist I,Financial Services,Affluent Customer,Yes,4
49,405,Vivien,Urion,Female,19,,Manufacturing,High Net Worth,Yes,14
33,406,Rhona,Spilsburie,Female,58,Financial Analyst,Financial Services,High Net Worth,No,12
41,407,Chryste,Acum,Female,82,Structural Analysis Engineer,n/a,High Net Worth,Yes,15
29,408,Kurtis,Baistow,Male,79,Senior Financial Analyst,Financial Services,Affluent Customer,No,11
42,409,Tatiania,O'Kane,Female,84,Executive Secretary,Health,Mass Customer,Yes,13
30,410,Alicia,Townend,Female,14,Structural Engineer,n/a,Mass Customer,Yes,11
43,411,Cathyleen,Bern,Female,84,Director of Sales,Financial Services,High Net Worth,No,12
60,412,Evanne,Feechum,Female,65,,IT,High Net Worth,No,19
63,413,Simone,Denys,Male,79,VP Quality Control,n/a,High Net Worth,Yes,19
44,414,Thorin,Grimoldby,Male,12,Social Worker,Health,High Net Worth,No,10
65,415,Conchita,Jeans,Female,20,Senior Financial Analyst,Financial Services,Affluent Customer,Yes,18
23,416,Dory,Barnsdall,Female,14,Software Consultant,n/a,Mass Customer,Yes,1
49,417,Fernandina,Brambley,Female,37,Biostatistician IV,Argiculture,Mass Customer,No,15
62,418,Jere,Ding,Female,56,,n/a,Mass Customer,No,6
39,419,Chrissie,Bernardini,Female,34,VP Marketing,Manufacturing,Affluent Customer,No,17
62,420,Clem,Leek,Male,93,Help Desk Operator,Entertainment,High Net Worth,No,7
21,421,Tish,Netti,Female,26,Sales Representative,Retail,Mass Customer,Yes,2
18,422,Vito,Norker,Male,78,,Manufacturing,Affluent Customer,No,1
64,423,Orville,Akerman,Male,43,Senior Quality Engineer,n/a,Mass Customer,No,9
42,424,Dennie,Eunson,Male,77,Research Nurse,Health,High Net Worth,No,9
67,425,Michaeline,Bordman,Female,60,Sales Representative,Retail,Mass Customer,Yes,20
48,426,Emlyn,Anstice,Female,10,Nuclear Power Engineer,Manufacturing,Affluent Customer,No,8
24,427,Giusto,Torbett,Male,77,Assistant Media Planner,Entertainment,Mass Customer,Yes,2
43,428,Freida,Everil,Female,0,Structural Engineer,Health,High Net Worth,Yes,14
42,429,Berny,Bold,Female,7,Community Outreach Specialist,IT,High Net Worth,Yes,21
47,430,Janice,Himsworth,Female,46,Paralegal,Financial Services,High Net Worth,Yes,11
64,431,Gale,Done,Male,8,Research Nurse,Health,Affluent Customer,Yes,18
30,432,Amby,Pentin,Male,83,Nuclear Power Engineer,Manufacturing,Affluent Customer,Yes,10
56,433,Reinhard,Jubert,Male,94,Statistician II,Property,Affluent Customer,No,15
25,434,Raff,Waadenburg,Male,93,,Financial Services,Mass Customer,Yes,19
21,435,Jerome,Muggeridge,Male,5,GIS Technical Architect,Telecommunications,Mass Customer,No,1
63,436,Erwin,Pendre,Male,75,Internal Auditor,IT,Mass Customer,No,18
44,437,Sayres,Duthie,Male,24,Systems Administrator III,Manufacturing,Affluent Customer,Yes,17
31,438,Ebenezer,Bottelstone,Male,25,Internal Auditor,Property,High Net Worth,Yes,13
46,439,Lida,Wych,Female,26,GIS Technical Architect,n/a,Affluent Customer,No,10
43,440,Sheena,O'Duggan,Female,46,Business Systems Development Analyst,Telecommunications,Mass Customer,No,10
46,441,Felicle,Beneze,Female,74,Analyst Programmer,IT,Mass Customer,No,11
19,442,Linc,Vedyasov,Male,2,,Financial Services,Mass Customer,No,1
48,443,Lauree,Leason,Female,21,,Argiculture,High Net Worth,Yes,10
53,444,Britteny,Falconer-Taylor,Female,32,Staff Scientist,Manufacturing,Mass Customer,Yes,8
36,445,Timothy,Wenham,Male,91,Executive Secretary,Financial Services,Mass Customer,No,5
42,446,Marilee,Oosthout de Vree,Female,73,Tax Accountant,IT,Affluent Customer,Yes,4
19,447,Brittany,Peasey,Female,98,Help Desk Technician,Argiculture,Mass Customer,Yes,1
25,448,Robin,Crack,Female,34,Software Engineer III,IT,High Net Worth,No,3
46,449,Shana,Fortesquieu,Female,74,VP Product Management,Manufacturing,High Net Worth,Yes,6
45,450,Myrlene,Rothwell,Female,5,Structural Analysis Engineer,Entertainment,Mass Customer,Yes,18
61,452,Natalee,Bamford,Female,22,Account Coordinator,Property,Mass Customer,Yes,5
29,455,Mile,Dionisii,Male,97,Civil Engineer,Manufacturing,Mass Customer,Yes,5
45,456,Randolph,Redihalgh,Male,47,Automation Specialist I,Manufacturing,Affluent Customer,Yes,17
40,457,Querida,Danilchev,Female,70,Recruiting Manager,Financial Services,High Net Worth,Yes,17
51,458,Osborn,Pentony,Male,57,Account Representative IV,Manufacturing,Affluent Customer,Yes,18
34,459,Bel,Cheeke,Female,88,Civil Engineer,Manufacturing,Mass Customer,Yes,13
34,460,Illa,,Female,0,Electrical Engineer,Manufacturing,Affluent Customer,Yes,16
41,461,Jsandye,Melendez,Female,19,Social Worker,Health,Mass Customer,Yes,14
60,462,Melany,Thorrington,Female,32,,Manufacturing,Affluent Customer,Yes,5
58,463,Allis,Blanche,Female,9,Senior Cost Accountant,Financial Services,Mass Customer,Yes,20
62,464,Karel,Dimelow,Female,32,,n/a,Mass Customer,Yes,10
44,465,Alina,Wilsey,Female,54,Developer III,Financial Services,Affluent Customer,Yes,14
29,466,Jarad,Bauser,Male,84,,Manufacturing,Affluent Customer,Yes,2
66,467,Welbie,Rockliffe,Male,51,Human Resources Assistant I,Property,Affluent Customer,No,15
46,468,Valeria,Ladyman,Female,11,Software Test Engineer I,Property,High Net Worth,Yes,8
24,469,Levi,Cartmell,Male,91,Actuary,Financial Services,High Net Worth,Yes,3
19,470,Darbee,Klimowicz,Male,22,Internal Auditor,Retail,Mass Customer,No,1
64,471,Libby,Wardesworth,Female,82,GIS Technical Architect,Financial Services,Affluent Customer,No,14
30,472,Kippy,Jessel,Female,38,Internal Auditor,Financial Services,Mass Customer,Yes,8
43,473,Benji,O'Shirine,Male,2,Junior Executive,Health,Mass Customer,Yes,20
37,474,Consolata,Clacson,Female,86,Geologist IV,Entertainment,Affluent Customer,No,18
24,475,Vernor,,Male,0,Nuclear Power Engineer,Manufacturing,Affluent Customer,No,1
31,476,Kane,Jahnel,Male,65,Computer Systems Analyst IV,n/a,Mass Customer,No,14
60,477,Cheri,Hazeman,Female,32,Media Manager II,Financial Services,High Net Worth,Yes,13
59,478,Darcey,Harberer,Female,65,Chief Design Engineer,n/a,Affluent Customer,Yes,5
26,479,Blythe,Keighley,Female,11,,IT,Mass Customer,Yes,4
30,481,Marcella,Manzell,Female,68,Programmer IV,Argiculture,Mass Customer,No,8
58,482,Gar,Wallis,Male,33,,Health,Mass Customer,No,20
47,483,Bertrand,Penkethman,Male,35,Sales Representative,Retail,Affluent Customer,No,9
46,484,Mason,Kohrsen,Male,64,Programmer IV,Manufacturing,Mass Customer,No,22
46,485,Ulrika,Steagall,Female,23,Statistician III,Manufacturing,High Net Worth,No,20
65,486,Prudi,Edon,Female,0,Technical Writer,Manufacturing,Affluent Customer,Yes,15
41,487,Elayne,Braiden,Female,70,Food Chemist,Health,Mass Customer,No,10
40,488,Domini,Ghelerdini,Female,24,Help Desk Operator,Property,Mass Customer,Yes,10
49,489,Tresa,Reeks,Female,18,Senior Editor,Retail,Mass Customer,Yes,4
28,490,Lida,Boynton,Female,44,Environmental Tech,Argiculture,Mass Customer,No,6
44,491,Andrea,Funcheon,Male,45,Speech Pathologist,Property,Affluent Customer,Yes,19
44,492,Pail,Ashplant,Male,54,Environmental Tech,Financial Services,Mass Customer,No,21
60,493,Tommie,Banbridge,Female,83,Electrical Engineer,Manufacturing,Mass Customer,Yes,5
45,494,Gaby,,Male,33,Design Engineer,Manufacturing,Mass Customer,No,9
61,495,Lucius,Prescott,Male,91,VP Accounting,Financial Services,Mass Customer,Yes,6
44,496,Korry,Cosgrove,Female,25,Engineer II,Financial Services,Affluent Customer,Yes,11
46,497,Allissa,Brinklow,Female,96,,Property,Mass Customer,Yes,11
42,498,Emmalee,Sketcher,Female,58,VP Sales,Manufacturing,High Net Worth,Yes,10
59,499,Dalli,Baggally,Male,39,Budget/Accounting Analyst III,Financial Services,Affluent Customer,No,19
28,500,Lazar,Crathern,Male,19,Recruiting Manager,Retail,Affluent Customer,Yes,10
43,501,Henrieta,MacClancey,Female,94,Environmental Specialist,n/a,High Net Worth,No,19
50,502,Rica,Raveau,Female,39,Teacher,Manufacturing,Mass Customer,No,18
31,503,Burr,Gerb,Male,87,Dental Hygienist,Health,Affluent Customer,Yes,10
25,504,Vinny,Hegley,Male,93,Environmental Tech,Manufacturing,High Net Worth,Yes,7
54,505,Wylma,Elsy,Female,40,,n/a,High Net Worth,Yes,10
35,506,Brett,Scrancher,Female,43,Health Coach II,Retail,Mass Customer,No,21
49,507,Gwen,Jakubczyk,Female,98,,Health,Mass Customer,No,7
49,508,Abagail,Tordiffe,Female,94,Project Manager,Property,Mass Customer,Yes,11
41,509,Tobe,Vamplew,Male,64,Developer II,Financial Services,Affluent Customer,Yes,21
28,510,Sheilah,Blackmore,Female,61,,n/a,Mass Customer,No,2
38,511,Theo,Tolmie,Female,92,Dental Hygienist,Health,High Net Worth,No,10
65,512,Sigfried,Semken,Male,76,VP Accounting,Financial Services,Mass Customer,No,6
24,514,Trent,,Male,9,Associate Professor,Financial Services,Mass Customer,Yes,4
31,515,Winna,Verny,Female,55,Help Desk Operator,IT,High Net Worth,No,8
62,516,Craggy,Loadsman,Male,23,Environmental Tech,Financial Services,Mass Customer,No,20
35,517,Iona,Fidgeon,Female,73,Chief Design Engineer,Property,Mass Customer,Yes,3
29,518,Bernhard,Senett,Male,60,Database Administrator IV,Retail,Mass Customer,Yes,10
20,519,Rabi,Nissle,Male,83,,n/a,Mass Customer,Yes,1
56,520,Jazmin,Neumann,Female,66,VP Quality Control,Financial Services,Affluent Customer,Yes,15
42,521,Peri,Hovie,Female,29,Help Desk Operator,Health,High Net Worth,No,16
44,522,Lynnelle,Comettoi,Female,64,,n/a,Affluent Customer,Yes,16
46,523,Elberta,Tixall,Female,44,Senior Financial Analyst,Financial Services,Affluent Customer,Yes,16
58,524,Florence,Held,Female,16,Nurse,Retail,Mass Customer,No,11
40,525,Lennard,Donizeau,Male,64,Chemical Engineer,Manufacturing,Mass Customer,Yes,9
30,527,Lorilyn,Topaz,Female,81,VP Quality Control,Financial Services,Mass Customer,Yes,9
41,528,Gayel,Downs,Female,10,Registered Nurse,Health,Mass Customer,No,4
31,529,Sandor,Tumber,Male,18,Operator,Retail,Affluent Customer,Yes,10
46,530,Townie,Perez,Male,2,Recruiter,Manufacturing,Mass Customer,No,15
27,531,Modesty,Fletcher,Female,94,Senior Cost Accountant,Financial Services,High Net Worth,No,1
59,532,Row,Mawditt,Female,25,Community Outreach Specialist,Financial Services,Affluent Customer,No,19
39,533,Conny,Shearmer,Male,40,Database Administrator III,Retail,Mass Customer,No,11
66,534,Madel,Palffrey,Female,2,Systems Administrator I,n/a,Mass Customer,No,12
27,535,Gracie,Merrifield,Female,67,,n/a,Affluent Customer,No,3
61,536,Jannelle,Leist,Female,64,Recruiting Manager,Manufacturing,Affluent Customer,No,16
31,537,Raine,Sneezum,Female,16,Structural Engineer,Entertainment,High Net Worth,No,7
64,538,Millicent,Wiffler,Female,33,Chemical Engineer,Manufacturing,Mass Customer,Yes,5
45,539,Hobie,Knappett,Male,53,,Health,High Net Worth,No,15
19,540,Tresa,Dy,Female,80,Chemical Engineer,Manufacturing,Mass Customer,No,1
54,541,Annissa,Balmforth,Female,23,,Manufacturing,Affluent Customer,Yes,13
53,542,Berri,McManamen,Female,78,Accountant III,Manufacturing,Mass Customer,No,18
47,543,Mikey,Rizzetti,Male,9,Account Coordinator,Retail,Affluent Customer,Yes,17
30,544,Giacomo,Johanning,Male,51,Structural Engineer,Manufacturing,High Net Worth,Yes,5
42,545,Alecia,Crosse,Female,43,Project Manager,Health,Mass Customer,Yes,18
39,546,Jorie,Pigott,Female,80,Information Systems Manager,Health,Mass Customer,Yes,12
24,547,Andee,Robjant,Female,22,Sales Associate,Health,Mass Customer,No,5
35,549,Abrahan,Luckman,Male,84,Human Resources Manager,Retail,Mass Customer,Yes,2
44,550,Emeline,Jorioz,Female,16,,Retail,Mass Customer,No,15
33,551,Florence,Muldoon,Female,8,Structural Engineer,Financial Services,High Net Worth,No,9
42,552,Hilly,Kleinmann,Male,66,Geological Engineer,Manufacturing,High Net Worth,Yes,20
41,553,Charlean,Fantone,Female,62,Senior Sales Associate,Argiculture,Affluent Customer,Yes,7
65,554,Esmaria,Dobbison,Female,33,Graphic Designer,Health,Mass Customer,Yes,7
50,555,Jarib,Senior,Male,99,Junior Executive,Property,Mass Customer,No,4
63,556,Oralia,Gifford,Female,69,Junior Executive,n/a,Mass Customer,No,11
59,557,Cassie,Morley,Female,67,,Manufacturing,Affluent Customer,Yes,18
47,558,Allene,Claypole,Female,96,Programmer Analyst III,n/a,Mass Customer,No,8
32,559,Erma,Vyel,Female,39,Payment Adjustment Coordinator,Retail,High Net Worth,Yes,16
67,560,Dorree,Sanja,Female,1,Social Worker,Health,Affluent Customer,No,8
43,561,Karin,Burkill,Female,99,Tax Accountant,n/a,Mass Customer,No,12
50,562,Lindy,Fitzpayn,Female,88,Marketing Assistant,n/a,Mass Customer,No,17
46,563,Rube,Itzhayek,Male,25,Accounting Assistant II,IT,Mass Customer,Yes,19
37,564,Nettie,Iddy,Female,7,Operator,Retail,High Net Worth,No,7
61,565,Saleem,Meller,Male,30,Civil Engineer,Manufacturing,Mass Customer,Yes,16
42,566,Datha,McPheat,Female,66,Systems Administrator I,Financial Services,High Net Worth,Yes,9
55,567,Hashim,O'Leahy,Male,73,,Financial Services,Affluent Customer,No,16
63,568,Quinn,Fulks,Male,32,VP Sales,Manufacturing,Mass Customer,No,13
44,569,Jaime,Warkup,Male,30,Analog Circuit Design manager,IT,Mass Customer,No,10
