Profit,Age,Customer ID,First Name,Last Name,Gender,Purchase History,Job Title,Industry,Customer Segment,Car,Tenure,Transaction ID,Product ID,Date,Online,Status,Brand,Product Line,Product Class,Size,List Price,Cost
737.17,52,676,Curtis,,Male,51,Senior Editor,n/a,High Net Worth,Yes,14,156,14,22-08-2017,True,Approved,Solex,Standard,high,large,1842.92,1105.75
299.27,54,385,Kendall,Humes,Male,69,Project Manager,Health,High Net Worth,No,9,157,6,15-09-2017,True,Approved,Solex,Standard,high,medium,748.17,448.9
43.97,20,1229,Sebastian,Trass,Male,38,GIS Technical Architect,Manufacturing,Affluent Customer,Yes,1,158,50,01-03-2017,True,Approved,WeareA2B,Standard,medium,small,175.89,131.92
1103.43,27,3232,Rose,Milsom,Female,7,Payment Adjustment Coordinator,Financial Services,Mass Customer,Yes,9,159,10,16-08-2017,False,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25
,59,3300,Quintus,Gouldthorpe,Male,47,Executive Secretary,Retail,Mass Customer,No,14,160,0,27-08-2017,False,Approved,,,,,1656.86,
198.22,47,2381,Dulsea,Pladen,Female,91,Programmer I,Argiculture,Affluent Customer,Yes,5,161,69,10-07-2017,False,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68
1055.82,66,371,Pernell,Favelle,Male,7,Systems Administrator III,Financial Services,Mass Customer,No,7,162,78,11-12-2017,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48
139.23,41,2519,Ryon,Dalliston,Male,76,Senior Developer,Manufacturing,Mass Customer,Yes,5,163,80,20-05-2017,True,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84
409.86,48,2264,Tony,Shirley,Female,18,Occupational Therapist,Health,Affluent Customer,No,9,164,17,30-07-2017,False,Approved,Solex,Standard,high,medium,1024.66,614.8
1702.55,48,2637,Marcile,Christley,Female,28,Help Desk Operator,Retail,Mass Customer,Yes,11,165,3,25-10-2017,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
1055.82,61,3262,Maynord,L'Episcopi,Male,65,Product Engineer,Entertainment,Mass Customer,No,12,166,78,27-11-2017,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48
72.6,42,3177,Titos,Scanes,Male,93,Database Administrator IV,n/a,Affluent Customer,No,6,167,90,26-04-2017,,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41
471.6,56,2267,Andrei,Mulchrone,Female,78,Business Systems Development Analyst,n/a,Affluent Customer,No,14,168,87,02-02-2017,False,Approved,Giant Bicycles,Standard,high,medium,1179,707.4
50.66,45,456,Randolph,Redihalgh,Male,47,Automation Specialist I,Manufacturing,Affluent Customer,Yes,17,169,97,02-05-2017,False,Approved,Solex,Standard,medium,large,202.62,151.96
91.15,25,404,Sinclair,Sustins,Male,92,Geologist I,Financial Services,Affluent Customer,Yes,4,170,6,16-10-2017,,Approved,OHM Cycles,Standard,high,medium,227.88,136.73
830.24,61,3121,Mahmoud,Batterbee,Male,82,Data Coordiator,Manufacturing,Mass Customer,No,19,171,100,22-10-2017,False,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35
1295.43,22,2365,Lauretta,Furmonger,Female,2,Structural Analysis Engineer,Argiculture,Mass Customer,Yes,3,172,55,11-04-2017,True,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76
830.24,42,2528,Cassie,Toffaloni,Male,81,Senior Editor,Financial Services,Affluent Customer,No,15,173,100,16-11-2017,False,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35
709.34,41,3241,Milt,Erett,Male,34,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,Yes,16,175,25,23-12-2017,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
827.16,23,1335,Sibylla,Marlon,Female,57,,Entertainment,Mass Customer,Yes,3,176,74,30-03-2017,True,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91
72.6,34,2234,Dylan,Hanvey,Male,48,Electrical Engineer,Manufacturing,Mass Customer,No,18,177,90,13-04-2017,False,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41
45.96,47,3226,Andi,Whittet,Female,43,,Entertainment,Affluent Customer,No,11,178,56,25-07-2017,True,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9
179.44,28,1365,Shurlocke,Pirie,Male,97,Research Associate,Health,Mass Customer,No,3,179,62,31-01-2017,False,Approved,Solex,Standard,medium,medium,478.16,298.72
195.34,39,3349,Byram,Lamberts,Male,11,Director of Sales,Argiculture,Affluent Customer,No,9,180,20,18-03-2017,True,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47
409.86,42,1002,Pacorro,De Clairmont,Male,65,Business Systems Development Analyst,n/a,Mass Customer,Yes,18,181,17,24-02-2017,False,Approved,Solex,Standard,high,medium,1024.66,614.8
182.81,63,2282,Dominic,Gregoletti,Male,81,Senior Financial Analyst,Financial Services,Affluent Customer,Yes,7,182,16,18-02-2017,False,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11
1215.34,61,2656,Halli,Littledike,Female,80,Statistician III,n/a,Mass Customer,Yes,10,183,46,07-01-2017,False,Approved,Solex,Standard,low,medium,1289.85,74.51
737.17,31,2409,Carolan,Ortler,Female,23,,Health,Mass Customer,No,12,184,71,05-07-2017,True,Approved,Solex,Standard,high,large,1842.92,1105.75
128.46,27,1711,Marie-jeanne,Mattson,Female,81,,Manufacturing,High Net Worth,Yes,7,185,91,19-11-2017,False,Approved,WeareA2B,Standard,low,medium,642.31,513.85
409.86,43,2582,Harv,Pavey,Male,98,Director of Sales,Health,Mass Customer,No,7,186,17,08-11-2017,True,Approved,Solex,Standard,high,medium,1024.66,614.8
1010.02,53,1005,Kalila,Birtwistle,Female,94,Design Engineer,IT,High Net Worth,Yes,8,187,1,24-07-2017,True,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95
1702.55,43,1597,Jeffry,Slowly,Male,93,Nurse Practicioner,Retail,Affluent Customer,No,14,188,3,15-01-2017,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
45.96,66,2713,Hadlee,Mackro,Male,55,Statistician II,Retail,Affluent Customer,Yes,5,189,56,12-01-2017,True,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9
1544.61,52,1435,Derek,Podmore,Male,96,Software Engineer II,Telecommunications,Affluent Customer,Yes,19,190,37,27-11-2017,True,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82
57.73,36,1614,Currie,Gimber,Male,2,,n/a,High Net Worth,No,8,192,0,15-07-2017,True,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18
1069.55,62,1254,Quillan,McDuffie,Male,60,Graphic Designer,Retail,Mass Customer,Yes,5,193,12,22-06-2017,True,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6
709.34,61,1423,Tiphanie,Klossek,Female,51,Project Manager,Manufacturing,Mass Customer,No,19,194,25,02-05-2017,False,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
64.51,30,276,Goldi,Dwine,Female,47,,Financial Services,Mass Customer,No,22,195,81,27-12-2017,False,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94
4.8,47,1315,Ebba,Comport,Female,46,,IT,Mass Customer,Yes,12,196,19,21-12-2017,True,Approved,OHM Cycles,Road,high,large,12.01,7.21
356.5,46,591,Sydney,Endacott,Male,16,Business Systems Development Analyst,Entertainment,Affluent Customer,No,16,197,45,23-05-2017,True,Approved,Solex,Standard,medium,medium,441.49,84.99
812.44,41,1017,Jacquenette,Pluthero,Female,88,Assistant Media Planner,Entertainment,High Net Worth,No,16,198,74,02-02-2017,False,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52
144.26,27,2123,Shirley,Negal,Female,36,Software Engineer II,Manufacturing,Affluent Customer,No,2,199,33,08-06-2017,False,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18
1630.25,34,2889,Ximenes,Patmore,Male,55,Assistant Professor,n/a,Mass Customer,Yes,8,200,57,15-04-2017,True,Approved,WeareA2B,Touring,medium,large,1890.39,260.14
133.38,53,3208,Jeanne,O'Meara,Female,53,VP Marketing,n/a,High Net Worth,No,15,201,0,05-09-2017,True,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13
75.75,47,2406,Randal,Messager,Male,34,Executive Secretary,n/a,Affluent Customer,Yes,9,202,23,26-02-2017,True,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88
167.21,63,2041,Mort,Heath,Male,52,VP Accounting,Financial Services,Mass Customer,No,17,203,67,29-07-2017,False,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84
64.51,47,1598,Guendolen,Betterton,Female,87,Safety Technician III,n/a,Mass Customer,No,11,204,81,03-07-2017,True,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94
771.12,43,1842,Ephrayim,Beville,Male,89,Accountant IV,Financial Services,Mass Customer,No,8,205,58,27-05-2017,True,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4
451.65,66,141,Townsend,Trobe,Male,67,Teacher,Financial Services,High Net Worth,Yes,10,206,5,05-05-2017,False,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48
641.64,26,1321,Bree,Domenge,Female,29,Editor,Argiculture,Affluent Customer,No,8,207,94,09-09-2017,False,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66
802.26,23,183,Dannie,Hissie,Female,7,Geologist III,Retail,Affluent Customer,No,3,208,51,21-05-2017,False,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4
155.65,46,2591,Estevan,Rylett,Male,50,,Retail,High Net Worth,No,13,209,59,22-09-2017,False,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36
1383.61,61,3356,Dill,Bampford,Male,47,Safety Technician II,Financial Services,Mass Customer,Yes,6,210,63,12-04-2017,True,Approved,Solex,Standard,medium,medium,1483.2,99.59
583.27,45,766,Nonna,Hun,Female,16,,Retail,Mass Customer,Yes,14,211,40,07-05-2017,True,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9
872.89,51,1596,Vinnie,Sails,Male,2,Cost Accountant,Financial Services,High Net Worth,Yes,8,212,80,13-01-2017,False,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55
459.46,56,520,Jazmin,Neumann,Female,66,VP Quality Control,Financial Services,Affluent Customer,Yes,15,213,82,14-12-2017,False,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18
1215.34,41,868,Effie,Duddy,Female,84,VP Accounting,Financial Services,Mass Customer,Yes,11,214,46,22-03-2017,True,Approved,Solex,Standard,low,medium,1289.85,74.51
90.1,41,352,Orrin,Finding,Male,12,Sales Representative,Retail,Mass Customer,No,4,216,72,29-11-2017,True,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3
1010.02,34,1140,Deana,Rathbourne,Female,32,Executive Secretary,n/a,Mass Customer,Yes,13,217,75,09-06-2017,False,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95
1295.43,56,621,Constantin,Giacobbo,Male,78,Systems Administrator III,n/a,High Net Worth,No,14,218,40,21-04-2017,False,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76
64.930000000,42,3307,Portia,Thirlwall,Female,96,Analyst Programmer,Health,High Net Worth,No,14,219,2,13-11-2017,False,Approved,Giant Bicycles,Road,low,small,590.26,525.33
1103.43,30,1502,Margalit,Handrick,Female,52,Design Engineer,Financial Services,Affluent Customer,Yes,11,220,10,09-04-2017,True,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25
448.68,32,936,Raffaello,Godleman,Male,64,Speech Pathologist,Health,High Net Worth,No,3,221,35,08-05-2017,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
187.39,59,939,Cristian,Theodoris,Male,53,Product Engineer,Manufacturing,Mass Customer,No,6,222,8,08-07-2017,True,Approved,Solex,Road,medium,small,1703.52,1516.13
64.930000000,46,2698,Nedi,MacClay,Female,19,Administrative Officer,Health,High Net Worth,No,20,223,2,30-11-2017,False,Approved,Giant Bicycles,Road,low,small,590.26,525.33
198.22,46,579,Cathlene,Bellas,Female,89,Software Engineer II,Health,Mass Customer,No,12,224,69,25-04-2017,True,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68
1279.4,43,2036,Alix,Gilliland,Female,11,,n/a,Mass Customer,No,17,225,54,30-03-2017,True,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44
187.39,20,3077,Emelen,Gillopp,Male,19,Information Systems Manager,Manufacturing,Affluent Customer,No,2,226,8,10-03-2017,False,Approved,Solex,Road,medium,small,1703.52,1516.13
110.56,29,369,Alic,Trenear,Male,19,Actuary,Financial Services,Mass Customer,Yes,9,227,86,16-03-2017,True,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07
574.62,39,821,Gregoor,Aronovitz,Male,41,Financial Analyst,Financial Services,Mass Customer,Yes,7,228,13,04-04-2017,True,Approved,Solex,Standard,medium,medium,1163.89,589.27
114.93,58,2687,Fabe,Smallbone,Male,67,Chemical Engineer,Manufacturing,High Net Worth,Yes,20,229,19,13-03-2017,True,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71
110.56,42,681,Jobyna,Elgey,Female,55,VP Product Management,Manufacturing,Mass Customer,Yes,17,230,86,23-12-2017,True,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07
1544.61,35,37,Laurie,Dwerryhouse,Female,46,Social Worker,Health,High Net Worth,No,16,231,46,12-08-2017,True,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82
299.27,64,3002,Tracey,Verdun,Male,62,Paralegal,Financial Services,Mass Customer,Yes,16,232,30,04-08-2017,False,Approved,Solex,Standard,high,medium,748.17,448.9
1630.25,53,396,Peria,Iscowitz,Female,98,Systems Administrator III,Telecommunications,High Net Worth,Yes,16,233,92,01-09-2017,False,Approved,WeareA2B,Touring,medium,large,1890.39,260.14
737.17,44,550,Emeline,Jorioz,Female,16,,Retail,Mass Customer,No,15,234,71,01-09-2017,True,Approved,Solex,Standard,high,large,1842.92,1105.75
445.21,32,1605,Latrena,Ker,Female,72,,n/a,Affluent Customer,No,9,235,77,02-07-2017,False,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1
144.26,56,2325,Emmett,Whatsize,Male,50,Database Administrator IV,Retail,High Net Worth,Yes,12,236,7,31-08-2017,True,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18
75.75,61,1420,Minni,Hanner,Female,14,Dental Hygienist,Health,Mass Customer,No,11,237,23,11-03-2017,True,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88
1069.55,24,3099,Shelli,Benitti,Female,73,,Retail,Mass Customer,Yes,3,238,12,08-10-2017,False,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6
14.23,25,1645,Dal,Colquhoun,Male,34,Research Associate,n/a,Affluent Customer,Yes,5,239,61,01-10-2017,True,Approved,OHM Cycles,Standard,low,medium,71.16,56.93
690.49,39,546,Jorie,Pigott,Female,80,Information Systems Manager,Health,Mass Customer,Yes,12,240,21,23-11-2017,False,Approved,Solex,Standard,medium,large,1071.23,380.74
110.56,51,2885,Minnie,Rolley,Female,70,Compensation Analyst,Financial Services,Mass Customer,Yes,4,241,86,27-03-2017,True,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07
1630.25,57,2740,Godiva,Bulward,Female,61,Administrative Officer,Financial Services,Affluent Customer,Yes,12,242,57,04-12-2017,False,Approved,WeareA2B,Touring,medium,large,1890.39,260.14
1383.61,65,3166,Bronson,Plowman,Male,96,Social Worker,Health,Mass Customer,No,20,243,63,13-11-2017,True,Approved,Solex,Standard,medium,medium,1483.2,99.59
1230.3,43,3487,Amalee,Sanderson,Female,4,Analyst Programmer,Health,High Net Worth,No,18,244,63,20-12-2017,True,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63
144.26,61,2890,Nevile,Ecclesall,Male,64,Speech Pathologist,n/a,Affluent Customer,Yes,20,245,33,22-09-2017,True,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18
693.76,66,3370,Brant,Follis,Male,8,Data Coordiator,n/a,High Net Worth,Yes,5,246,98,22-01-2017,False,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58
209.84,66,3393,Henrietta,Olexa,Female,23,Technical Writer,Retail,Mass Customer,Yes,7,247,15,29-01-2017,True,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9
1630.25,46,2410,Eugenia,Verey,Female,75,Geological Engineer,Manufacturing,Mass Customer,Yes,21,248,57,21-07-2017,False,Approved,WeareA2B,Touring,medium,large,1890.39,260.14
14.23,41,3466,Victor,Zaple,Male,65,Marketing Assistant,IT,Mass Customer,No,18,249,61,10-02-2017,True,Approved,OHM Cycles,Standard,low,medium,71.16,56.93
812.44,41,1454,Caesar,Wattam,Male,4,Physical Therapy Assistant,Argiculture,Mass Customer,Yes,3,250,48,25-11-2017,False,Cancelled,WeareA2B,Standard,medium,medium,1762.96,950.52
1383.61,35,1967,Nomi,,Female,88,Chemical Engineer,Manufacturing,Affluent Customer,Yes,17,251,63,11-04-2017,,Approved,Solex,Standard,medium,medium,1483.2,99.59
1055.82,20,3089,Wood,Nathan,Male,27,Web Developer III,Manufacturing,Affluent Customer,Yes,2,252,78,03-12-2017,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48
64.930000000,44,3123,Tina,Riggulsford,Female,71,Dental Hygienist,Health,High Net Worth,No,20,253,2,30-12-2017,False,Approved,Giant Bicycles,Road,low,small,590.26,525.33
690.49,32,2692,Jacklyn,Bromehed,Female,57,Research Associate,Health,High Net Worth,Yes,22,254,67,26-07-2017,False,Approved,Solex,Standard,medium,large,1071.23,380.74
167.21,55,2801,Danella,Lines,Female,15,,Health,Mass Customer,No,10,255,67,01-04-2017,True,Cancelled,Norco Bicycles,Road,medium,medium,544.05,376.84
751.02,39,1580,Laird,Prover,Male,23,Associate Professor,Retail,High Net Worth,No,5,256,13,22-10-2017,True,Approved,Solex,Standard,medium,medium,1577.53,826.51
1028.76,41,352,Orrin,Finding,Male,12,Sales Representative,Retail,Mass Customer,No,4,257,65,22-03-2017,False,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69
133.38,26,1777,Lucinda,Jerok,Female,47,Sales Representative,Retail,Affluent Customer,No,1,258,49,15-06-2017,True,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13
471.6,53,142,Bentley,Fortesquieu,Male,57,Quality Engineer,Health,Affluent Customer,No,17,259,87,06-07-2017,True,Approved,Giant Bicycles,Standard,high,medium,1179,707.4
57.73,66,3393,Henrietta,Olexa,Female,23,Technical Writer,Retail,Mass Customer,Yes,7,260,31,28-12-2017,False,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18
25.09,42,1258,Nefen,Ferriere,Male,89,Geological Engineer,Manufacturing,Mass Customer,No,6,262,91,18-01-2017,False,Approved,Solex,Standard,medium,medium,100.35,75.26
693.76,24,3405,Gavra,Robez,Female,89,Project Manager,Financial Services,Mass Customer,Yes,3,263,53,22-10-2017,True,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58
751.02,23,3198,Dur,Knappen,Male,66,Media Manager III,Manufacturing,Mass Customer,Yes,1,264,38,30-01-2017,False,Approved,Solex,Standard,medium,medium,1577.53,826.51
195.34,47,834,Rudolf,Brandes,Male,37,Environmental Tech,Financial Services,Mass Customer,No,3,265,20,26-06-2017,False,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47
1660.88,40,3467,Killy,Spaducci,Male,31,VP Quality Control,IT,Mass Customer,No,21,266,44,07-11-2017,True,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76
198.22,62,3436,Marget,Freeland,Female,4,,Financial Services,Mass Customer,Yes,5,267,69,13-08-2017,True,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68
1592.19,53,1516,Ham,Pietrusiak,Male,6,VP Sales,IT,Affluent Customer,No,19,268,68,27-08-2017,False,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71
509.97,21,2833,Cy,Braim,Male,60,,IT,Mass Customer,Yes,3,269,11,25-01-2017,True,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96
17.87,48,2362,Herbie,Machans,Male,49,Developer II,Financial Services,Affluent Customer,Yes,19,270,2,13-02-2017,False,Approved,Solex,Standard,medium,medium,71.49,53.62
110.81,20,2337,Odilia,Bick,Female,47,Programmer Analyst II,Health,Mass Customer,No,1,271,27,11-07-2017,False,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72
143.36,42,2149,Lana,Druce,Female,26,Professor,n/a,High Net Worth,No,6,272,0,30-04-2017,True,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03
502.47,22,2133,Clarissa,Blaisdale,Female,44,General Manager,Financial Services,High Net Worth,No,3,273,81,19-05-2017,False,Approved,Solex,Standard,medium,medium,1151.96,649.49
91.15,64,360,Atalanta,Starbucke,Female,64,Staff Scientist,Property,Mass Customer,Yes,19,274,6,26-05-2017,True,Approved,OHM Cycles,Standard,high,medium,227.88,136.73
128.46,46,2969,Pascale,Cuxson,Male,12,Database Administrator IV,n/a,Mass Customer,Yes,6,275,76,03-02-2017,True,Approved,WeareA2B,Standard,low,medium,642.31,513.85
143.82,34,1720,Matilda,Milton,Female,96,Staff Accountant II,Financial Services,Mass Customer,Yes,13,276,18,28-04-2017,False,Approved,Solex,Standard,medium,medium,575.27,431.45
459.46,43,2904,Freddi,Arrington,Female,26,Software Test Engineer III,Manufacturing,High Net Worth,Yes,11,277,18,23-03-2017,False,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18
